id,cui_orig,cui_target,name_orig,name_target
4779,C0022937,C1012487,lactobacillaceae,oenococcus
4780,C0014833,C2988245,escherichia,escherichia faecalis
4781,C5310818,C4010163,unclassified lactobacillus,lactobacillus 5
4782,C2584607,C3786801,chitinophagaceae,taibaiella
4783,C0036765,C1689325,serratia,serratia symbiotica
4784,C1625562,C2657322,hamiltonella defensa,hamiltonella
4785,C1191569,C2657322,aphid secondary symbionts,hamiltonella
4786,C2657323,C1191569,regiella,aphid secondary symbionts
4787,C1659814,C1191569,"ant, tsetse, mealybug, aphid, etc. endosymbionts",aphid secondary symbionts
4788,C2657322,C1191569,hamiltonella,aphid secondary symbionts
4789,C5482719,C1659814,enterobacteriaceae incertae sedis,"ant, tsetse, mealybug, aphid, etc. endosymbionts"
4790,C1191569,C1659814,aphid secondary symbionts,"ant, tsetse, mealybug, aphid, etc. endosymbionts"
4791,C0014346,C5482719,enterobacteriaceae,enterobacteriaceae incertae sedis
4792,C1659814,C5482719,"ant, tsetse, mealybug, aphid, etc. endosymbionts",enterobacteriaceae incertae sedis
4793,C0282676,C0318006,burkholderia,burkholderia glumae
4794,C0008148,C1265335,chlamydia,chlamydia pecorum
4795,C0315273,C0315274,leclercia,leclercia adecarboxylata
4796,C0014346,C0315273,enterobacteriaceae,leclercia
4797,C0315274,C0315273,leclercia adecarboxylata,leclercia
4798,C0315248,C0315249,ewingella,ewingella americana
4799,C4429589,C0315248,yersiniaceae,ewingella
4800,C0315249,C0315248,ewingella americana,ewingella
4801,C1076664,C0315263,raoultella,raoultella planticola
4802,C0028240,C0317905,nocardia,nocardia transvalensis
4803,C1010929,C1013586,brachybacterium,brachybacterium nesterenkovii
4804,C1031177,C1896901,rhodanobacter,rhodanobacter terrae
4805,C0022938,C1036187,lactobacillus,lactobacillus amylolyticus
4806,C0014735,C0014738,erysipelothrix,erysipelothrix rhusiopathiae
4807,C1052923,C2988468,ignatzschineria,ignatzschineria indica
4808,C1052924,C1052923,ignatzschineria larvae,ignatzschineria
4809,C2988468,C1052923,ignatzschineria indica,ignatzschineria
4810,C0035475,C2585856,rhizobium,rhizobium rhizogenes
4811,C0042628,C0445800,vibrio,vibrio splendidus
4812,C0314800,C0314801,actinomadura,actinomadura madurae
4813,C0001138,C1264775,acinetobacter,acinetobacter bereziniae
4814,C0010148,C1077215,corynebacterium,corynebacterium camporealensis
4815,C0038402,C3988714,streptococcus,streptococcus azizii
4816,C0038402,C1911639,streptococcus,streptococcus caballi
4817,C0010148,C0085440,corynebacterium,corynebacterium pseudotuberculosis
4818,C0004770,C1938465,bartonella spp,bartonella australis
4819,C1052641,C3944285,pseudomallei group,burkholderia singularis
4820,C0010148,C1197463,corynebacterium,corynebacterium aurimucosum
4821,C0085508,C1005842,helicobacter,helicobacter pullorum
4822,C1062146,C4446784,erysipelotrichaceae,merdibacter
4823,C0028207,C0995426,nitrosomonas,nitrosomonas eutropha
4824,C1224112,C0028207,nitrosomonadaceae,nitrosomonas
4825,C0995426,C0028207,nitrosomonas eutropha,nitrosomonas
4826,C1005825,C1224112,nitrosospira,nitrosomonadaceae
4827,C1003862,C1224112,nitrosomonadales,nitrosomonadaceae
4828,C0028207,C1224112,nitrosomonas,nitrosomonadaceae
4829,C0028143,C0028142,nitrobacteraceae,nitrobacter
4830,C0752042,C0752043,photorhabdus luminescens,photorhabdus
4831,C4510073,C0752043,photorhabdus tasmaniensis,photorhabdus
4832,C4429592,C0752043,morganellaceae,photorhabdus
4833,C2817845,C2807440,vibrio harveyi group,vibrio owensii
4834,C0006813,C0315039,campylobacter,campylobacter sputorum
4835,C0317737,C0317738,mitsuokella,mitsuokella multacida
4836,C5631577,C1223035,pseudoroseomonas,roseomonas cervicalis
4837,C0085461,C5631577,acetobacteraceae,pseudoroseomonas
4838,C1223035,C5631577,roseomonas cervicalis,pseudoroseomonas
4839,C1474887,C0318311,rickettsia sibirica subgroup,rickettsia sibirica
4840,C1054191,C1474887,spotted fever group,rickettsia sibirica subgroup
4841,C0318311,C1474887,rickettsia sibirica,rickettsia sibirica subgroup
4842,C1210583,C1035675,carnobacteriaceae,trichococcus
4843,C1640092,C0752006,xanthobacteraceae,mezorhizobium
4844,C0040837,C1231442,treponema,treponema putidum
4845,C1532308,C1224838,enterobacter cloacae complex,enterobacter kobei
4846,C0038402,C1035386,streptococcus,streptococcus pluranimalium
4847,C0033808,C1673641,pseudomonas,pseudomonas entomophila
4848,C0085485,C0579203,erwinia carotovora,erwinia carotovora carotovora
4849,C0318143,C1562576,ery streptococcus dysgalactiae,streptococcus equisimilis
4850,C1063231,C1063232,crossiella,crossiella equi
4851,C0995842,C1063231,pseudonocardiaceae,crossiella
4852,C1063232,C1063231,crossiella equi,crossiella
4853,C0995691,C1230250,amycolatopsis,amycolatopsis kentuckyensis
4854,C0995691,C1230249,amycolatopsis,amycolatopsis lexingtonensis
4855,C0995691,C1230248,amycolatopsis,amycolatopsis pretoriensis
4856,C3571349,C3572749,snodgrassella,snodgrassella alvi
4857,C0027576,C3571349,neisseriaceae,snodgrassella
4858,C3572749,C3571349,snodgrassella alvi,snodgrassella
4859,C0242946,C3998869,prevotella,prevotella pectinovora
4860,C0014834,C1319979,escherichia coli,coli o101
4861,C1927848,C2659974,parabacteroides,parabacteroides gordonii
4862,C1894384,C1894386,cronobacter,cronobacter muytjensii
4863,C0318143,C1562738,ery streptococcus dysgalactiae,streptococcus dysgalactiae subsp.
4864,C0001138,C1222125,acinetobacter,acinetobacter baylyi
4865,C1054191,C0035584,spotted fever group,rickettsia conorii
4866,C2645093,C1031671,eubacteriales family xiii. incertae sedis,eubacterium minutum
4867,C5317883,C4616214,unclassified gardnerella,gardnerella sp
4868,C0085487,C5317883,gardnerella species,unclassified gardnerella
4869,C0085166,C5317883,gardnerella,unclassified gardnerella
4870,C4616214,C5317883,gardnerella sp,unclassified gardnerella
4871,C5332375,C4407188,unclassified atopobium,atopobium sp
4872,C0995611,C5332375,atopobium,unclassified atopobium
4873,C4407188,C5332375,atopobium sp,unclassified atopobium
4874,C1474809,C1488973,oribacterium,oribacterium sinus
4875,C0318319,C2994980,rickettsiella,rickettsiella viridis
4876,C0579220,C1007431,shewanella,shewanella algae
4877,C0315214,C0315215,cedecea,cedecea davisae
4878,C0014346,C0315214,enterobacteriaceae,cedecea
4879,C0315215,C0315214,cedecea davisae,cedecea
4880,C0317467,C0317468,yokenella,yokenella regensburguei
4881,C0014346,C0317467,enterobacteriaceae,yokenella
4882,C0317468,C0317467,yokenella regensburguei,yokenella
4883,C4087856,C1226296,paenarthrobacter,arthrobacter nitroguajacolicus
4884,C1672752,C3415294,elizabethkingia,elizabethkingia anophelis
4885,C3084036,C2994580,phocaeicola,bacteroides sartorii
4886,C1032172,C1222001,actinobaculum,actinobaculum massiliense
4887,C1904748,C1904749,jonquetella,jonquetella anthropi
4888,C3442817,C3716851,auritidibacter,auritidibacter ignavus
4889,C0025964,C3442817,micrococcaceae,auritidibacter
4890,C3716851,C3442817,auritidibacter ignavus,auritidibacter
4891,C0206347,C1006477,porphyromonas,porphyromonas cangingivalis
4892,C4104174,C2650299,eggerthellaceae,asaccharobacter
4893,C1077406,C0317946,peptoniphilus ↓,peptoniphilus indolicus
4894,C5461273,C0314894,alkalihalobacillus,bacillus alcalophilus
4895,C0004586,C5461273,bacillaceae,alkalihalobacillus
4896,C0314894,C5461273,bacillus alcalophilus,alkalihalobacillus
4897,C1004755,C1004780,microbacterium,microbacterium barkeri
4898,C1010929,C1485426,brachybacterium,brachybacterium muris
4899,C5478306,C1095473,stappiaceae,roseibium
4900,C0318009,C4611716,robbsia andropogonis,robbsia
4901,C1057057,C4611716,burkholderiaceae,robbsia
4902,C4611716,C0318009,robbsia,robbsia andropogonis
4903,C0016216,C0318297,flavobacterium,flavobacterium columnare
4904,C4433918,C0317953,acidipropionibacterium,propionibacterium acidipropionici
4905,C0317954,C4433918,propionibacterium jensenii,acidipropionibacterium
4906,C0033475,C4433918,propionibacteriaceae,acidipropionibacterium
4907,C0317953,C4433918,propionibacterium acidipropionici,acidipropionibacterium
4908,C0317708,C0317710,leuconostoc mesenteroides,leuconostoc cremoris
4909,C1002020,C0995653,clavibacter michiganensis,clavibacter
4910,C1272768,C0995653,microbacteriaceae,clavibacter
4911,C0006303,C1042950,brucella,ochrobactrum intermedium
4912,C1947862,C0314884,lysinibacillus,lysinibacillus sphaericus
4913,C1011299,C0314877,paenibacillus,paenibacillus macerans
4914,C3785786,C3785787,eisenbergiella,eisenbergiella tayi
4915,C1001943,C1001942,ornithobacterium rhinotracheale,ornithobacterium
4916,C5470341,C1001942,weeksellaceae,ornithobacterium
4917,C0006813,C4363197,campylobacter,campylobacter hepaticus
4918,C3390150,C4557007,lonsdalea,lonsdalea britannica
4919,C4429588,C3390150,pectobacteriaceae,lonsdalea
4920,C4557007,C3390150,lonsdalea britannica,lonsdalea
4921,C0043327,C0085471,xanthomonas,xanthomonas campestris
4922,C5304029,C4395678,unclassified streptococcus,streptococcus 45
4923,C1015850,C1015849,wigglesworthia glossinidia,wigglesworthia
4924,C4429587,C1015849,erwiniaceae,wigglesworthia
4925,C5310818,C1087631,unclassified lactobacillus,lactobacillus asf360
4926,C1228943,C4446779,ruminococcaceae,angelakisella
4927,C1009415,C1091631,sphingomonadaceae,blastomonas
4928,C5310818,C1642163,unclassified lactobacillus,lactobacillus l01
4929,C0242946,C1884337,prevotella,prevotella massiliensis
4930,C0085549,C0317655,lactococccus,streptococcus plantarum
4931,C0085549,C0544170,lactococccus,streptococcus cremoris
4932,C0006013,C2290569,bordetella,bordetella bronchialis
4933,C0042638,C1042576,vibrionaceae,catenococcus
4934,C0085448,C0085449,caulobacter,caulobacter crescentus
4935,C0995650,C0314885,sporosarcina,bacillus pasteurii
4936,C1210576,C0995847,sporolactobacillaceae,sporolactobacillus
4937,C1456435,C1210576,bacillales,sporolactobacillaceae
4938,C0995847,C1210576,sporolactobacillus,sporolactobacillaceae
4939,C1272768,C1487620,microbacteriaceae,salinibacterium
4940,C0038402,C0445666,streptococcus,streptococcus parauberis
4941,C1210564,C1046040,lachnospiraceae,sporobacterium
4942,C1037119,C1017401,intrasporangiaceae,janibacter
4943,C0445813,C2268322,methylobacterium,methylobacterium komagatae
4944,C1209136,C4003635,methylocapsa,methylocapsa palsarum
4945,C1011953,C1209136,beijerinckiaceae,methylocapsa
4946,C4003635,C1209136,methylocapsa palsarum,methylocapsa
4947,C0995323,C1011953,hyphomicrobiales,beijerinckiaceae
4948,C1209136,C1011953,methylocapsa,beijerinckiaceae
4949,C1227320,C1001932,geobacteraceae,geobacter
4950,C1001932,C1227320,geobacter,geobacteraceae
4951,C1234151,C0752002,sinorhizobium/ensifer group,sinorhizobium
4952,C0035474,C1234151,rhizobiaceae,sinorhizobium/ensifer group
4953,C0752002,C1234151,sinorhizobium,sinorhizobium/ensifer group
4954,C5091040,C1063420,schaalia,turicensis
4955,C2642914,C0314963,eubacteriales incertae sedis,bacteroides pectinophilus
4956,C1080665,C4202340,porphyromonadaceae,sanguibacteroides
4957,C1036497,C3801085,coriobacteriaceae,enorma
4958,C0001076,C0001077,acholeplasma,acholeplasma laidlawii
4959,C1011299,C1014545,paenibacillus,paenibacillus thiaminolyticus
4960,C1011299,C0314888,paenibacillus,paenibacillus popilliae
4961,C4460653,C3085030,bryobacteraceae,bryobacter
4962,C4103521,C4460653,paludibaculum,bryobacteraceae
4963,C1650273,C4460653,bryobacterales,bryobacteraceae
4964,C3085030,C4460653,bryobacter,bryobacteraceae
4965,C1649457,C1650273,solibacteraceae,bryobacterales
4966,C4460653,C1650273,bryobacteraceae,bryobacterales
4967,C1210564,C4090376,lachnospiraceae,murimonas
4968,C0995601,C0544157,deinococcus thermus,deinococcus radiodurans
4969,C0026912,C2298326,mycobacterium,mycobacterium lepromatosis
4970,C0028240,C1225384,nocardia,nocardia asiatica
4971,C1503440,C1462072,subdoligranulum,subdoligranulum variabile
4972,C2793941,C0085441,mycobacteroides,mycobacterium chelonae
4973,C4196113,C1036865,xenohaliotis,xenohaliotis californiensis
4974,C0002795,C4196113,anaplasmataceae,xenohaliotis
4975,C1036865,C4196113,xenohaliotis californiensis,xenohaliotis
4976,C5479132,C1012929,devosiaceae,genus devosia
4977,C3390308,C5479132,pelagibacterium,devosiaceae
4978,C0995323,C5479132,hyphomicrobiales,devosiaceae
4979,C1012929,C5479132,genus devosia,devosiaceae
4980,C1037114,C0445730,cellulomonadaceae,cellulomonas
4981,C0445839,C1198844,sphingomonas,sphingomonas yabuuchiae
4982,C0085508,C1903183,helicobacter,helicobacter japonicum
4983,C0042628,C1213729,vibrio,vibrio coralliilyticus
4984,C1056922,C1633638,gammaproteobacteria incertae sedis,sedimenticola
4985,C0751988,C1056922,gammaproteobacteria,gammaproteobacteria incertae sedis
4986,C1633638,C1056922,sedimenticola,gammaproteobacteria incertae sedis
4987,C0006308,C1638636,brucellaceae,pseudochrobactrum
4988,C0085508,C1501974,helicobacter,helicobacter mastomyrinus
4989,C5461270,C2994023,cytobacillus,cytobacillus oceanisediminis
4990,C0314881,C5461270,bacillus firmus,cytobacillus
4991,C0004586,C5461270,bacillaceae,cytobacillus
4992,C2994023,C5461270,cytobacillus oceanisediminis,cytobacillus
4993,C1078708,C1646840,sphingobium,sphingobium japonicum
4994,C4430696,C3973538,ruthenibacterium,ruthenibacterium lactatiformans
4995,C1021722,C0318287,bergeyella,bergeyella zoohelcum
4996,C1938373,C1938372,ktedonobacterales,ktedonobacteria
4997,C1004755,C0314868,microbacterium,microbacterium flavescens
4998,C1037119,C2651751,intrasporangiaceae,humibacillus
4999,C0085494,C1624628,enterococcus,enterococcus lactis
5000,C4302702,C0445913,mycobacterium simiae complex,mycobacterium genavense
5001,C3315684,C4302702,mycobacterium shigaense,mycobacterium simiae complex
5002,C1068493,C4302702,mycobacterium lentiflavum,mycobacterium simiae complex
5003,C0026912,C4302702,mycobacterium,mycobacterium simiae complex
5004,C0445913,C4302702,mycobacterium genavense,mycobacterium simiae complex
5005,C0315212,C1035773,buttiauxella,buttiauxella ferragutiae
5006,C0014346,C0315212,enterobacteriaceae,buttiauxella
5007,C1035773,C0315212,buttiauxella ferragutiae,buttiauxella
5008,C0317452,C0317453,tatumella,tatumella ptyseos
5009,C4429587,C0317452,erwiniaceae,tatumella
5010,C0317453,C0317452,tatumella ptyseos,tatumella
5011,C5620286,C1044331,roseobacteraceae,ruegeria
5012,C1015941,C4445995,unclassified methylococcaceae,methylococcaceae bacterium
5013,C0025807,C1015941,methylococcaceae,unclassified methylococcaceae
5014,C4445995,C1015941,methylococcaceae bacterium,unclassified methylococcaceae
5015,C3716867,C3786669,natranaerovirga pectinivora,natranaerovirga
5016,C2642914,C3786669,eubacteriales incertae sedis,natranaerovirga
5017,C4010158,C3747417,vallitalea pronyensis,vallitalea
5018,C5301716,C3747417,vallitaleaceae,vallitalea
5019,C3747417,C5301716,vallitalea,vallitaleaceae
5020,C3943030,C3754720,romboutsia,romboutsia sedimentorum
5021,C3933695,C3904996,anaerobacterium,anaerobacterium chartisolvens
5022,C3786669,C3716867,natranaerovirga,natranaerovirga pectinivora
5023,C3747417,C4010158,vallitalea,vallitalea pronyensis
5024,C1065474,C1001945,oceanospirillaceae,marinomonas
5025,C1065473,C1065474,oceanospirillales,oceanospirillaceae
5026,C1001945,C1065474,marinomonas,oceanospirillaceae
5027,C1686190,C3986646,shewanellaceae,psychrobium
5028,C0042628,C0318274,vibrio,vibrio aestuarianus
5029,C5479132,C3390308,devosiaceae,pelagibacterium
5030,C2292616,C1481889,neoehrlichia,neoehrlichia mikurensis
5031,C0002795,C2292616,anaplasmataceae,neoehrlichia
5032,C1481889,C2292616,neoehrlichia mikurensis,neoehrlichia
5033,C1066169,C0318028,pseudomonas chlororaphis group,pseudomonas fragi
5034,C1932006,C1066169,pseudomonas protegens,pseudomonas chlororaphis group
5035,C0033808,C1066169,pseudomonas,pseudomonas chlororaphis group
5036,C0318028,C1066169,pseudomonas fragi,pseudomonas chlororaphis group
5037,C0318174,C3385518,streptococcus oralis,streptococcus tigurinus
5038,C1011299,C3558268,paenibacillus,paenibacillus vulneris
5039,C0028240,C3717310,nocardia,nocardia amikacinitolerans
5040,C5657674,C3902946,pseudostreptobacillus,streptobacillus hongkongensis
5041,C3423284,C5657674,leptotrichiaceae,pseudostreptobacillus
5042,C3902946,C5657674,streptobacillus hongkongensis,pseudostreptobacillus
5043,C1077406,C2989027,peptoniphilus ↓,peptoniphilus duerdenii
5044,C0995611,C3912955,atopobium,atopobium deltae
5045,C4103137,C3791511,actinotignum,actinotignum sanguinis
5046,C0023358,C3428247,leptospira spp,leptospira mayottensis
5047,C0001084,C3728585,achromobacter,achromobacter dolens
5048,C2780471,C2760205,gordonibacter,gordonibacter pamelaeae
5049,C1072246,C1035406,anaerosinus,anaerosinus glycerini
5050,C4386156,C1072246,sporomusaceae,anaerosinus
5051,C1035406,C1072246,anaerosinus glycerini,anaerosinus
5052,C3084167,C4386156,selenomonadales,sporomusaceae
5053,C1072246,C4386156,anaerosinus,sporomusaceae
5054,C1458770,C1458769,allobaculum stercoricanis,allobaculum
5055,C1062146,C1458769,erysipelotrichaceae,allobaculum
5056,C1080666,C4470887,prevotellaceae,marseilla
5057,C0040837,C0318238,treponema,treponema saccharophilum
5058,C0023859,C0317719,1 listeria,listeria ivanovii
5059,C1474809,C3943124,oribacterium,oribacterium parvum
5060,C0752043,C4510073,photorhabdus,photorhabdus tasmaniensis
5061,C1054191,C0729691,spotted fever group,rickettsia helvetica
5062,C1036778,C1901970,sphingobacteriaceae,mucilaginibacter
5063,C1201103,C1187829,ramlibacter,ramlibacter tataouinensis
5064,C1021720,C1222859,chryseobacterium,chryseobacterium massiliae
5065,C1210583,C2672980,carnobacteriaceae,lacticigenium
5066,C3636940,C0315251,pluralibacter,pluralibacter gergoviae
5067,C3740608,C3636940,enterobacter lignolyticus,pluralibacter
5068,C0014346,C3636940,enterobacteriaceae,pluralibacter
5069,C0315251,C3636940,pluralibacter gergoviae,pluralibacter
5070,C0003876,C1074953,arthrobacter,arthrobacter woluwensis
5071,C1066172,C0317524,pseudomonas putida group,pseudomonas oryzihabitans
5072,C1003871,C4103484,xanthomonadaceae,vulcaniibacterium
5073,C0043327,C1019466,xanthomonas,xanthomonas arboricola
5074,C0318072,C0318073,ruminobacter,ruminobacter amylophilus
5075,C1036252,C0318072,succinivibrionaceae,ruminobacter
5076,C0318073,C0318072,ruminobacter amylophilus,ruminobacter
5077,C5480601,C0004591,priestia,bacillus megaterium
